player.id,season,numTeams,rank,team.allStarStatus,team.id,team.name,team.link,team.season,team.venue.id,team.venue.name,team.venue.link,team.teamCode,team.fileCode,team.abbreviation,team.teamName,team.locationName,team.firstYearOfPlay,team.league.id,team.league.name,team.league.link,team.sport.id,team.sport.link,team.sport.name,team.shortName,team.parentOrgName,team.parentOrgId,team.franchiseName,team.clubName,team.active,player.fullName,player.link,player.firstName,player.lastName,player.birthDate,player.currentAge,player.birthCity,player.birthCountry,player.active,player.primaryPosition.code,player.primaryPosition.name,player.primaryPosition.type,player.primaryPosition.abbreviation,player.useName,player.useLastName,player.middleName,player.boxscoreName,player.gender,player.nameMatrilineal,player.isPlayer,player.isVerified,player.batSide.code,player.batSide.description,player.pitchHand.code,player.pitchHand.description,player.nameFirstLast,player.nameSlug,player.firstLastName,player.lastFirstName,player.lastInitName,player.initLastName,player.fullFMLName,player.fullLFMName,league.id,league.name,league.link,sport.id,sport.link,sport.abbreviation,position.code,position.name,position.type,position.abbreviation,player.height,player.weight,player.strikeZoneTop,player.strikeZoneBottom,player.nickName,player.primaryNumber,player.mlbDebutDate,player.birthStateProvince,player.draftYear,player.pronunciation,player.lastPlayedDate,player.nameTitle,player.nameSuffix
814050,2023,1,253,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Jesse Remington,/api/v1/people/814050,Jesse,Remington,1992-10-05,32,,USA,false,1,Pitcher,Pitcher,P,Jesse,Remington,,Remington,M,,true,false,L,Left,L,Left,Jesse Remington,jesse-remington-814050,Jesse Remington,"Remington, Jesse","Remington, J",J Remington,Jesse Remington,"Remington, Jesse ",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",205,3.49,1.601,,,,MO,,,,,
663677,2023,1,248,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Alex Reyes,/api/v1/people/663677,Diego,Reyes,1997-01-02,27,El Paso,USA,true,1,Pitcher,Pitcher,P,Alex,Reyes,Alejandro,"Reyes, Al",M,Robinson,true,true,R,Right,R,Right,Alex Reyes,alex-reyes-663677,Alex Reyes,"Reyes, Alex","Reyes, A",A Reyes,Diego Alejandro Reyes,"Reyes, Diego Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",174,3.371,1.535,,,,TX,2019,,,,
594976,2023,1,128,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,David Richardson,/api/v1/people/594976,David,Richardson,1991-01-31,33,Tampa,USA,false,1,Pitcher,Pitcher,P,David,Richardson,Devon,"Richardson, D",M,,true,true,R,Right,R,Right,David Richardson,david-richardson-594976,David Richardson,"Richardson, David","Richardson, D",D Richardson,David Devon Richardson,"Richardson, David Devon",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",170,3.319,1.513,,,,FL,2010,,,,
605891,2023,1,70,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Luis Rico,/api/v1/people/605891,Luis,Rico,1993-11-29,30,Puerto La Cruz,Venezuela,true,1,Pitcher,Pitcher,P,Luis,Rico,Alejandro,"Rico, L",M,,true,false,L,Left,L,Left,Luis Rico,luis-rico-605891,Luis Rico,"Rico, Luis","Rico, L",L Rico,Luis Alejandro Rico,"Rico, Luis Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",175,3.411,1.565,,92,,,,,,,
665894,2023,1,49,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Luis Rijo,/api/v1/people/665894,Luis,Rijo,1998-09-06,26,Valencia,Venezuela,true,1,Pitcher,Pitcher,P,Luis,Rijo,Alfredo,Rijo,M,Henriquez,true,false,R,Right,R,Right,Luis Rijo,luis-rijo-665894,Luis Rijo,"Rijo, Luis","Rijo, L",L Rijo,Luis Alfredo Rijo,"Rijo, Luis Alfredo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",200,3.411,1.565,,,,,,,,,
469826,2023,1,98,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Raul Rivero,/api/v1/people/469826,Raul,Rivero,1986-05-06,38,Cumana,Venezuela,true,1,Pitcher,Pitcher,P,Raul,Rivero,Juan,"Rivero, R",M,,true,true,R,Right,R,Right,Raul Rivero,raul-rivero-469826,Raul Rivero,"Rivero, Raul","Rivero, R",R Rivero,Raul Juan Rivero,"Rivero, Raul Juan",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",220,3.371,1.535,,88,,,,,,,
699134,2023,1,135,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Bradgley Rodriguez,/api/v1/people/699134,Bradgley,Rodriguez,2003-11-16,20,Petare,Venezuela,true,1,Pitcher,Pitcher,P,Bradgley,Rodriguez,Eduardo,"Rodriguez, B",M,Rodriguez,true,true,R,Right,R,Right,Bradgley Rodriguez,bradgley-rodriguez-699134,Bradgley Rodriguez,"Rodriguez, Bradgley","Rodriguez, B",B Rodriguez,Bradgley Eduardo Rodriguez,"Rodriguez, Bradgley Eduardo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",160,3.411,1.565,,,,,,,,,
678279,2023,1,61,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Miguel Rodriguez,/api/v1/people/678279,Miguel,Rodriguez,1999-02-25,25,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Miguel,Rodriguez,Alejandro,"Rodriguez, M",M,Sanchez,true,true,R,Right,R,Right,Miguel Rodriguez,miguel-rodriguez-678279,Miguel Rodriguez,"Rodriguez, Miguel","Rodriguez, M",M Rodriguez,Miguel Alejandro Rodriguez,"Rodriguez, Miguel Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",180,3.371,1.535,,50,,,,,,,
670550,2023,1,118,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Nivaldo Rodriguez,/api/v1/people/670550,Nivaldo,Rodriguez,1997-04-16,27,Naguanagua,Venezuela,true,1,Pitcher,Pitcher,P,Nivaldo,Rodriguez,Apolinar,"Rodriguez, N",M,Granadillo,true,false,R,Right,R,Right,Nivaldo Rodriguez,nivaldo-rodriguez-670550,Nivaldo Rodriguez,"Rodriguez, Nivaldo","Rodriguez, N",N Rodriguez,Nivaldo Apolinar Rodriguez,"Rodriguez, Nivaldo Apolinar",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",214,3.411,1.565,,82,2020-07-28,,,,,,
664356,2023,1,1,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Wuilder Rodriguez,/api/v1/people/664356,Wuilder,Rodriguez,1993-01-21,31,Puerto Cabello,Venezuela,false,1,Pitcher,Pitcher,P,Wuilder,Rodriguez,Jose,"Rodriguez, Wu",M,Rios,true,false,R,Right,R,Right,Wuilder Rodriguez,wuilder-rodriguez-664356,Wuilder Rodriguez,"Rodriguez, Wuilder","Rodriguez, W",W Rodriguez,Wuilder Jose Rodriguez,"Rodriguez, Wuilder Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",180,3.467,1.589,,,,,,,,,
674450,2023,1,208,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Hector Rodriguez,/api/v1/people/674450,Hector,Rodriguez,1997-12-27,26,Valencia,Venezuela,true,1,Pitcher,Pitcher,P,Hector,Rodriguez,Tulio,"Rodriguez, H",M,Segovia,true,false,L,Left,L,Left,Hector Rodriguez,hector-rodriguez-674450,Hector Rodriguez,"Rodriguez, Hector","Rodriguez, H",H Rodriguez,Hector Tulio Rodriguez,"Rodriguez, Hector Tulio",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",166,3.467,1.589,,,,,,,,,
683020,2023,2,157,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Gustavo Rodriguez,/api/v1/people/683020,Gustavo,Rodriguez,2001-01-08,23,Cumana,Venezuela,true,1,Pitcher,Pitcher,P,Gustavo,Rodriguez,Jose,"Rodriguez, Gu",M,Vasquez,true,true,R,Right,R,Right,Gustavo Rodriguez,gustavo-rodriguez-683020,Gustavo Rodriguez,"Rodriguez, Gustavo","Rodriguez, G",G Rodriguez,Gustavo Jose Rodriguez,"Rodriguez, Gustavo Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",160,3.49,1.601,,91,,,,,,,
466463,2023,2,174,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Pedro Rodriguez,/api/v1/people/466463,Pedro,Rodriguez,1987-10-31,36,Barcelona,Venezuela,true,1,Pitcher,Pitcher,P,Pedro,Rodriguez,Fernando,"Rodriguez, P",M,,true,true,R,Right,R,Right,Pedro Rodriguez,pedro-rodriguez-466463,Pedro Rodriguez,"Rodriguez, Pedro","Rodriguez, P",P Rodriguez,Pedro Fernando Rodriguez,"Rodriguez, Pedro Fernando",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",165,3.371,1.535,,89,,,,,,,
650142,2023,1,166,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Hansel Rodriguez,/api/v1/people/650142,Hansel,Rodriguez,1997-02-27,27,Santo Domingo,Dominican Republic,false,1,Pitcher,Pitcher,P,Hansel,Rodriguez,Antonio,Rodriguez,M,Diplan,true,true,R,Right,R,Right,Hansel Rodriguez,hansel-rodriguez-650142,Hansel Rodriguez,"Rodriguez, Hansel","Rodriguez, H",H Rodriguez,Hansel Antonio Rodriguez,"Rodriguez, Hansel Antonio",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",170,3.467,1.589,,,,,,,,,
600965,2023,1,66,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Ricardo Rodríguez,/api/v1/people/600965,Ricardo,Rodríguez,1992-08-31,32,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Ricardo,Rodríguez,Jose,"Rodríguez, Ri",M,,true,true,R,Right,R,Right,Ricardo Rodríguez,ricardo-rodriguez-600965,Ricardo Rodríguez,"Rodríguez, Ricardo","Rodríguez, R",R Rodríguez,Ricardo Jose Rodríguez,"Rodríguez, Ricardo Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",220,3.467,1.589,,68,2017-08-14,,,,,,
516853,2023,1,152,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Wilking Rodríguez,/api/v1/people/516853,Wilking,Rodríguez,1990-03-02,34,Puerto Cabello,Venezuela,true,1,Pitcher,Pitcher,P,Wilking,Rodríguez,Jose,"Rodríguez, W",M,Rios,true,true,R,Right,R,Right,Wilking Rodríguez,wilking-rodriguez-516853,Wilking Rodríguez,"Rodríguez, Wilking","Rodríguez, W",W Rodríguez,Wilking Jose Rodríguez,"Rodríguez, Wilking Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",225,3.411,1.565,,58,2014-06-03,,,,,,
673603,2023,1,163,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Luis Romero,/api/v1/people/673603,Luis,Romero,1994-04-23,30,Guantanamo,Cuba,true,1,Pitcher,Pitcher,P,Luis,Romero,Miguel,Romero,M,Mansfarroll,true,false,R,Right,R,Right,Luis Romero,luis-romero-673603,Luis Romero,"Romero, Luis","Romero, L",L Romero,Luis Miguel Romero,"Romero, Luis Miguel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",202,3.371,1.535,,39,,,,,,,
673395,2023,1,254,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Carlos Romero,/api/v1/people/673395,Carlos,Romero,1999-07-15,25,San Antonio,Venezuela,true,1,Pitcher,Pitcher,P,Carlos,Romero,Jose,"Romero, C",M,Rojas,true,true,R,Right,R,Right,Carlos Romero,carlos-romero-673395,Carlos Romero,"Romero, Carlos","Romero, C",C Romero,Carlos Jose Romero,"Romero, Carlos Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 6""",179,3.656,1.677,,52,,,,,,,
504083,2023,1,145,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Jorge Rondon,/api/v1/people/504083,Jorge,Rondon,1988-02-16,36,Calabozo,Venezuela,true,1,Pitcher,Pitcher,P,Jorge,Rondon,Leonardo,"Rondon, Jor",M,Rondon,true,true,R,Right,R,Right,Jorge Rondon,jorge-rondon-504083,Jorge Rondon,"Rondon, Jorge","Rondon, J",J Rondon,Jorge Leonardo Rondon,"Rondon, Jorge Leonardo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",215,3.411,1.565,,94,2014-06-29,,,rohn-DOHN,,,
642396,2023,1,204,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Manuel Rondon,/api/v1/people/642396,Manuel,Rondon,1995-03-07,29,Purto Cabello,Venezuela,true,1,Pitcher,Pitcher,P,Manuel,Rondon,Alejandro,Rondon,M,Lampe,true,true,L,Left,L,Left,Manuel Rondon,manuel-rondon-642396,Manuel Rondon,"Rondon, Manuel","Rondon, M",M Rondon,Manuel Alejandro Rondon,"Rondon, Manuel Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",165,3.411,1.565,,92,,,,,,,
501719,2023,1,135,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Danny Rondon,/api/v1/people/501719,Danny,Rondon,1987-06-21,37,Valencia,Venezuela,false,1,Pitcher,Pitcher,P,Danny,Rondon,Javier,"Rondon, D",M,,true,true,R,Right,R,Right,Danny Rondon,danny-rondon-501719,Danny Rondon,"Rondon, Danny","Rondon, D",D Rondon,Danny Javier Rondon,"Rondon, Danny Javier",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",161,3.371,1.535,,,,,,,,,
667373,2023,1,92,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Angel Rondón,/api/v1/people/667373,Angel,Rondón,1997-12-01,26,Higuey,Dominican Republic,true,1,Pitcher,Pitcher,P,Angel,Rondón,Miguel,"Rondón, A",M,Alvarez,true,true,R,Right,R,Right,Angel Rondón,angel-rondon-667373,Angel Rondón,"Rondón, Angel","Rondón, A",A Rondón,Angel Miguel Rondón,"Rondón, Angel Miguel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",205,3.411,1.565,,,2021-06-06,,,Ahn-hell ron-DOHN,,,
541652,2023,1,76,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Bruce Rondón,/api/v1/people/541652,Bruce,Rondón,1990-12-09,33,Valencia,Venezuela,true,1,Pitcher,Pitcher,P,Bruce,Rondón,,"Rondón, B",M,,true,true,R,Right,R,Right,Bruce Rondón,bruce-rondon-541652,Bruce Rondón,"Rondón, Bruce","Rondón, B",B Rondón,Bruce Rondón,"Rondón, Bruce",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",275,3.49,1.601,El Menor,44,2013-04-25,,,Ron-DOHN,,,
614179,2023,1,144,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,José Ruiz,/api/v1/people/614179,José,Ruiz,1994-10-21,29,Guacara,Venezuela,true,1,Pitcher,Pitcher,P,José,Ruiz,Rafael,"Ruiz, J",M,Aparicio,true,true,R,Right,R,Right,José Ruiz,jose-ruiz-614179,José Ruiz,"Ruiz, José","Ruiz, J",J Ruiz,José Rafael Ruiz,"Ruiz, José Rafael",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",245,3.411,1.565,El De Guacara,66,2017-07-24,,,,,,
674285,2023,1,91,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,Eduardo Salazar,/api/v1/people/674285,Eduardo,Salazar,1998-05-05,26,Cumana,Venezuela,true,1,Pitcher,Pitcher,P,Eduardo,Salazar,Jose,Salazar,M,Garcia,true,true,R,Right,R,Right,Eduardo Salazar,eduardo-salazar-674285,Eduardo Salazar,"Salazar, Eduardo","Salazar, E",E Salazar,Eduardo Jose Salazar,"Salazar, Eduardo Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",177,3.467,1.589,,62,2023-05-24,,,,,,
502253,2023,1,158,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Alex Sanabia,/api/v1/people/502253,Alejandro,Sanabia,1988-09-08,36,San Diego,USA,true,1,Pitcher,Pitcher,P,Alex,Sanabia,,Sanabia,M,Crespo,true,true,R,Right,R,Right,Alex Sanabia,alex-sanabia-502253,Alex Sanabia,"Sanabia, Alex","Sanabia, A",A Sanabia,Alejandro Sanabia,"Sanabia, Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",210,3.467,1.589,,59,2010-06-24,CA,2006,suh-NAH-bee-ya,,,
681458,2023,1,40,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Yosber Sanchez,/api/v1/people/681458,Yosber,Sanchez,2001-05-22,23,Mano Blanco,Dominican Republic,true,1,Pitcher,Pitcher,P,Yosber,Sanchez,Jose,Sanchez,M,Rodriguez,true,true,R,Right,R,Right,Yosber Sanchez,yosber-sanchez-681458,Yosber Sanchez,"Sanchez, Yosber","Sanchez, Y",Y Sanchez,Yosber Jose Sanchez,"Sanchez, Yosber Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",170,3.411,1.565,,96,,,,,,,
816272,2023,1,1,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Adrian Sanchez,/api/v1/people/816272,Adrian,Sanchez,1998-06-27,26,Aragua,Venezuela,false,1,Pitcher,Pitcher,P,Adrian,Sanchez,Alejandro,"Sanchez, A",M,Martinez,true,false,R,Right,R,Right,Adrian Sanchez,adrian-sanchez-816272,Adrian Sanchez,"Sanchez, Adrian","Sanchez, A",A Sanchez,Adrian Alejandro Sanchez,"Sanchez, Adrian Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 9""",176,3.285,1.487,,,,,,,,,
677741,2023,1,24,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Yasel Santana,/api/v1/people/677741,Yasel,Santana,1996-12-14,27,Moca,DOM,true,1,Pitcher,Pitcher,P,Yasel,Santana,Jose,"Santana, Y",M,Garcia,true,false,R,Right,R,Right,Yasel Santana,yasel-santana-677741,Yasel Santana,"Santana, Yasel","Santana, Y",Y Santana,Yasel Jose Santana,"Santana, Yasel Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",180,3.411,1.565,,,,,,,,,
